,New_Date,VisitingTeam,VisitorStartingPitcherName,HomeTeam,HomeStartingPitcherName,VisitorRunsScored,HomeRunsScore,VisitorAB,VisitorH,Visitor_BA,VisitorHBP,VisitorBB,VisitorIBB,VisitorLOB,HomeAB,HomeH,Home_BA,HomeHBP,HomeBB,HomeIBB,HomeLOB,Home_team_won?,prior_year,year_x,playerName_x,teamAbbrev_x,winningPercentage_x,runsScoredPer9_x,hitsPer9_x,strikeoutsPer9_x,baseOnBallsPer9_x,homeRunsPer9_x,era_x,whip_x,ops_x,gidp_x,avg_x,year_y,playerName_y,teamAbbrev_y,winningPercentage_y,runsScoredPer9_y,hitsPer9_y,strikeoutsPer9_y,baseOnBallsPer9_y,homeRunsPer9_y,era_y,whip_y,ops_y,gidp_y,avg_y,year,teamAbbrev,hits,atBats,team_BA,totalBases,total_bases_avg,leftOnBase,LOB_avg,runs,runs_avg,strikeOuts,atBats,K_avg,baseOnBalls,BB_avg,rbi,RBI_avg,year_home,teamAbbrev_home,hits_home,atBats_home,team_BA_home,totalBases_home,total_bases_avg_home,leftOnBase_home,LOB_avg_home,runs_home,runs_avg_home,strikeOuts_home,atBats_home,K_avg_home,baseOnBalls_home,BB_avg_home,rbi_home,RBI_avg_home,current_year
309,2023-04-22,CIN,Luis Cessa,PIT,Rich Hill,1,2,34,8,0.235,0,4,0,10,29,8,0.276,1,0,0,6,True,2022,2022.0,Luis Cessa,CIN,.500,4.91,8.48,6.58,3.12,1.56,4.57,1.29,0.753,9.0,0.25,2022.0,Rich Hill,BOS,.533,4.85,9.05,7.89,2.68,1.09,4.27,1.30,0.748,9.0,0.258,2022.0,CIN,1047.0,4557.0,0.23,1618.0,0.32,1897.0,0.375,504.0,0.1,1212.0,4557.0,0.266,371.0,0.073,487.0,0.096,2022.0,PIT,1149.0,5122.0,0.224,1855.0,0.328,2073.0,0.366,567.0,0.1,1445.0,5122.0,0.282,433.0,0.077,528.0,0.093,2023
310,2023-04-22,NYM,David Peterson,SF,Logan Webb,4,7,35,10,0.286,0,1,0,5,31,7,0.226,1,3,0,5,True,2022,2022.0,David Peterson,NYM,.583,4.26,7.92,10.73,4.09,0.94,3.83,1.33,0.705,10.0,0.236,2022.0,Logan Webb,SF,.625,3.56,8.14,7.63,2.29,0.51,2.90,1.16,0.639,22.0,0.24,2022.0,NYM,1540.0,6049.0,0.255,2499.0,0.366,2715.0,0.398,845.0,0.124,1375.0,6049.0,0.227,586.0,0.086,827.0,0.121,2022.0,SF,1206.0,5149.0,0.234,2007.0,0.344,2219.0,0.38,678.0,0.116,1390.0,5149.0,0.27,543.0,0.093,639.0,0.109,2023
311,2023-04-22,KC,Zack Greinke,LAA,Tyler Anderson,11,8,38,12,0.316,3,2,0,5,39,12,0.308,0,0,0,4,False,2022,2022.0,Zack Greinke,KC,.308,4.27,10.31,4.80,1.77,0.92,3.68,1.34,0.737,11.0,0.286,2022.0,Tyler Anderson,LAD,.750,2.87,7.30,6.95,1.71,0.71,2.57,1.00,0.617,17.0,0.221,2022.0,KC,1039.0,4340.0,0.239,1652.0,0.345,1889.0,0.395,508.0,0.106,1104.0,4340.0,0.254,344.0,0.072,489.0,0.102,2022.0,LAA,1252.0,5401.0,0.232,2087.0,0.351,2184.0,0.367,621.0,0.104,1516.0,5401.0,0.281,450.0,0.076,583.0,0.098,2023
312,2023-04-22,DET,Joey Wentz,BAL,Kyle Gibson,1,5,29,2,0.069,0,4,0,5,30,6,0.2,0,3,0,4,True,2022,2022.0,Joey Wentz,DET,.500,3.58,6.34,7.44,3.58,0.55,3.03,1.10,0.613,0.0,0.195,2022.0,Kyle Gibson,PHI,.556,5.26,9.45,7.73,2.58,1.29,5.05,1.34,0.759,16.0,0.268,2022.0,DET,1184.0,5105.0,0.232,1782.0,0.321,2041.0,0.368,533.0,0.096,1323.0,5105.0,0.259,342.0,0.062,507.0,0.091,2022.0,BAL,1309.0,5670.0,0.231,2181.0,0.346,2391.0,0.379,694.0,0.11,1493.0,5670.0,0.263,484.0,0.077,662.0,0.105,2023
313,2023-04-22,MIA,Devin Smeltzer,CLE,Shane Bieber,6,1,31,7,0.226,0,7,0,6,29,4,0.138,0,2,0,3,False,2022,2022.0,Devin Smeltzer,MIN,.714,3.84,8.57,5.12,2.43,1.66,3.71,1.22,0.753,9.0,0.253,2022.0,Shane Bieber,CLE,.619,3.15,7.74,8.91,1.62,0.81,2.88,1.04,0.613,17.0,0.23,2022.0,MIA,1145.0,4979.0,0.23,1803.0,0.328,2044.0,0.372,541.0,0.099,1319.0,4979.0,0.265,408.0,0.074,508.0,0.093,2022.0,CLE,1321.0,5114.0,0.258,1998.0,0.352,2240.0,0.395,654.0,0.115,980.0,5114.0,0.192,415.0,0.073,628.0,0.111,2023
314,2023-04-22,MIA,Braxton Garrett,CLE,Zach Plesac,3,2,36,11,0.306,0,4,1,12,32,7,0.219,1,4,0,8,False,2022,2022.0,Braxton Garrett,MIA,.300,3.89,8.80,9.20,2.45,0.92,3.58,1.25,0.725,9.0,0.254,2022.0,Zach Plesac,CLE,.200,5.06,9.30,6.84,2.60,1.30,4.31,1.32,0.741,8.0,0.26,2022.0,MIA,1145.0,4979.0,0.23,1803.0,0.328,2044.0,0.372,541.0,0.099,1319.0,4979.0,0.265,408.0,0.074,508.0,0.093,2022.0,CLE,1321.0,5114.0,0.258,1998.0,0.352,2240.0,0.395,654.0,0.115,980.0,5114.0,0.192,415.0,0.073,628.0,0.111,2023
315,2023-04-22,WAS,Chad Kuhl,MIN,Pablo Lopez,10,4,39,15,0.385,2,5,0,11,37,9,0.243,0,4,0,10,False,2022,2022.0,Chad Kuhl,COL,.353,5.98,10.18,7.23,3.81,1.64,5.72,1.55,0.855,8.0,0.284,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2022.0,MIN,1359.0,5501.0,0.247,2198.0,0.358,2399.0,0.39,703.0,0.114,1363.0,5501.0,0.248,523.0,0.085,668.0,0.109,2023
316,2023-04-22,TOR,Alek Manoah,NYY,Gerrit Cole,2,3,32,7,0.219,1,4,0,8,31,7,0.226,0,2,0,6,True,2022,2022.0,Alek Manoah,TOR,.696,2.52,6.59,8.24,2.33,0.73,2.24,0.99,0.582,12.0,0.202,2022.0,Gerrit Cole,NYY,.619,3.63,6.91,11.53,2.24,1.48,3.50,1.02,0.65,12.0,0.209,2022.0,TOR,1599.0,6138.0,0.261,2586.0,0.381,2597.0,0.383,842.0,0.124,1330.0,6138.0,0.217,541.0,0.08,816.0,0.12,2022.0,NYY,1423.0,5686.0,0.25,2434.0,0.377,2461.0,0.381,841.0,0.13,1362.0,5686.0,0.24,629.0,0.097,792.0,0.123,2023
317,2023-04-22,STL,Miles Mikolas,SEA,Luis Castillo,4,5,35,9,0.257,1,2,0,7,31,7,0.226,0,3,0,5,True,2022,2022.0,Miles Mikolas,STL,.480,3.60,7.56,6.81,1.73,1.11,3.29,1.03,0.64,15.0,0.226,2022.0,Luis Castillo,DET,.---,0.00,4.91,9.82,0.00,0.00,0.00,0.55,0.286,0.0,0.143,2022.0,STL,1293.0,5085.0,0.254,2174.0,0.38,2120.0,0.37,717.0,0.125,1132.0,5085.0,0.223,517.0,0.09,708.0,0.124,2022.0,SEA,1319.0,5747.0,0.23,2226.0,0.34,2430.0,0.371,741.0,0.113,1478.0,5747.0,0.257,655.0,0.1,699.0,0.107,2023
318,2023-04-22,STL,Miles Mikolas,SEA,Luis Castillo,4,5,35,9,0.257,1,2,0,7,31,7,0.226,0,3,0,5,True,2022,2022.0,Miles Mikolas,STL,.480,3.60,7.56,6.81,1.73,1.11,3.29,1.03,0.64,15.0,0.226,2022.0,Luis Castillo,SEA,.571,3.35,7.06,10.00,2.69,0.78,2.99,1.08,0.611,11.0,0.212,2022.0,STL,1293.0,5085.0,0.254,2174.0,0.38,2120.0,0.37,717.0,0.125,1132.0,5085.0,0.223,517.0,0.09,708.0,0.124,2022.0,SEA,1319.0,5747.0,0.23,2226.0,0.34,2430.0,0.371,741.0,0.113,1478.0,5747.0,0.257,655.0,0.1,699.0,0.107,2023
319,2023-04-22,CWS,Dylan Cease,TB,Shane McClanahan,3,4,35,5,0.143,0,2,0,5,36,9,0.25,1,2,1,8,True,2022,2022.0,Dylan Cease,CWS,.636,2.69,6.16,11.10,3.82,0.78,2.20,1.11,0.584,5.0,0.19,2022.0,Shane McClanahan,TB,.600,2.81,6.28,10.50,2.06,1.03,2.54,0.93,0.563,15.0,0.194,2022.0,CWS,1485.0,5814.0,0.255,2261.0,0.356,2436.0,0.384,715.0,0.113,1298.0,5814.0,0.223,412.0,0.065,674.0,0.106,2022.0,TB,1383.0,5751.0,0.24,2199.0,0.345,2441.0,0.383,712.0,0.112,1461.0,5751.0,0.254,526.0,0.083,681.0,0.107,2023
320,2023-04-22,OAK,Shintaro Fujinami,TEX,Andrew Heaney,3,18,31,7,0.226,2,2,0,6,42,18,0.429,2,6,0,8,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Andrew Heaney,LAD,.500,4.21,7.43,13.62,2.35,1.73,3.10,1.09,0.714,1.0,0.214,2022.0,OAK,1061.0,5000.0,0.212,1689.0,0.305,1975.0,0.357,524.0,0.095,1327.0,5000.0,0.265,413.0,0.075,503.0,0.091,2022.0,TEX,1335.0,5590.0,0.239,2201.0,0.358,2183.0,0.355,715.0,0.116,1460.0,5590.0,0.261,460.0,0.075,684.0,0.111,2023
321,2023-04-23,SD,Yu Darvish,ARI,Drey Jameson,7,5,32,8,0.25,0,6,0,6,31,6,0.194,0,5,0,5,False,2022,2022.0,Yu Darvish,SD,.667,3.10,6.84,9.11,1.71,1.02,3.10,0.95,0.587,10.0,0.207,2022.0,Drey Jameson,AZ,1.000,1.48,7.40,8.88,2.59,0.74,1.48,1.11,0.619,3.0,0.222,2022.0,SD,1409.0,5661.0,0.249,2308.0,0.357,2411.0,0.373,789.0,0.122,1304.0,5661.0,0.23,662.0,0.102,737.0,0.114,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2023
322,2023-04-23,HOU,Cristian Javier,ATL,Max Fried,5,2,33,9,0.273,1,5,0,7,29,3,0.103,1,3,0,4,False,2022,2022.0,Cristian Javier,HOU,.550,2.66,5.39,11.74,3.15,1.03,2.54,0.95,0.557,4.0,0.17,2022.0,Max Fried,ATL,.667,2.67,7.58,8.26,1.55,0.58,2.48,1.01,0.581,15.0,0.225,2022.0,HOU,1506.0,5968.0,0.252,2540.0,0.381,2468.0,0.37,801.0,0.12,1272.0,5968.0,0.213,573.0,0.086,796.0,0.119,2022.0,ATL,1472.0,5924.0,0.248,2547.0,0.388,2359.0,0.36,818.0,0.125,1628.0,5924.0,0.275,517.0,0.079,787.0,0.12,2023
323,2023-04-23,LAD,Clayton Kershaw,CHC,Marcus Stroman,7,3,35,8,0.229,0,3,0,4,33,6,0.182,0,2,0,6,False,2022,2022.0,Clayton Kershaw,LAD,.800,2.56,6.84,9.76,1.64,0.71,2.28,0.94,0.556,8.0,0.206,2022.0,Marcus Stroman,CHC,.462,3.96,7.98,7.72,2.34,1.04,3.50,1.15,0.664,6.0,0.234,2022.0,LAD,1439.0,5695.0,0.253,2488.0,0.386,2542.0,0.394,866.0,0.134,1459.0,5695.0,0.256,638.0,0.099,832.0,0.129,2022.0,CHC,1313.0,5523.0,0.238,2135.0,0.346,2423.0,0.392,662.0,0.107,1512.0,5523.0,0.274,510.0,0.083,631.0,0.102,2023
324,2023-04-23,BOS,Brayan Bello,MIL,Corbin Burnes,12,5,36,13,0.361,1,7,1,7,29,6,0.207,0,6,0,6,False,2022,2022.0,Brayan Bello,BOS,.200,5.34,11.77,8.63,4.24,0.16,4.71,1.78,0.804,9.0,0.315,2022.0,Corbin Burnes,MIL,.600,3.25,6.42,10.83,2.27,1.02,2.94,0.97,0.602,15.0,0.197,2022.0,BOS,1487.0,5744.0,0.259,2354.0,0.368,2556.0,0.4,781.0,0.122,1460.0,5744.0,0.254,516.0,0.081,721.0,0.113,2022.0,MIL,1275.0,5428.0,0.235,2217.0,0.362,2316.0,0.378,724.0,0.118,1465.0,5428.0,0.27,577.0,0.094,701.0,0.114,2023
325,2023-04-23,COL,Jose Urena,PHI,Zack Wheeler,3,9,34,7,0.206,1,3,0,9,29,8,0.276,0,5,0,1,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Zack Wheeler,PHI,.632,3.06,7.35,9.59,2.00,0.76,2.82,1.04,0.625,10.0,0.221,2022.0,COL,1408.0,5540.0,0.254,2203.0,0.361,2405.0,0.394,698.0,0.114,1330.0,5540.0,0.24,453.0,0.074,669.0,0.11,2022.0,PHI,1465.0,5810.0,0.252,2437.0,0.379,2395.0,0.373,782.0,0.122,1479.0,5810.0,0.255,498.0,0.078,759.0,0.118,2023
326,2023-04-23,CIN,Hunter Greene,PIT,Vincent Velasquez,0,2,31,4,0.129,0,2,0,6,29,6,0.207,0,4,0,7,True,2022,2022.0,Hunter Greene,CIN,.278,4.58,7.45,11.75,3.44,1.72,4.44,1.21,0.725,5.0,0.222,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,CIN,1047.0,4557.0,0.23,1618.0,0.32,1897.0,0.375,504.0,0.1,1212.0,4557.0,0.266,371.0,0.073,487.0,0.096,2022.0,PIT,1149.0,5122.0,0.224,1855.0,0.328,2073.0,0.366,567.0,0.1,1445.0,5122.0,0.282,433.0,0.077,528.0,0.093,2023
327,2023-04-23,NYM,Tylor Megill,SF,Ross Stripling,4,5,34,8,0.235,0,1,0,6,31,8,0.258,2,2,0,6,True,2022,2022.0,Tylor Megill,NYM,.667,5.13,8.75,9.70,2.47,1.33,5.13,1.25,0.721,4.0,0.253,2022.0,Ross Stripling,TOR,.714,3.28,7.84,7.44,1.34,0.80,3.01,1.02,0.613,6.0,0.229,2022.0,NYM,1540.0,6049.0,0.255,2499.0,0.366,2715.0,0.398,845.0,0.124,1375.0,6049.0,0.227,586.0,0.086,827.0,0.121,2022.0,SF,1206.0,5149.0,0.234,2007.0,0.344,2219.0,0.38,678.0,0.116,1390.0,5149.0,0.27,543.0,0.093,639.0,0.109,2023
328,2023-04-23,KC,Jordan Lyles,LAA,Reid Detmers,3,4,33,8,0.242,1,1,0,5,31,7,0.226,0,1,0,5,True,2022,2022.0,Jordan Lyles,BAL,.522,4.73,9.85,7.24,2.61,1.31,4.42,1.39,0.785,18.0,0.276,2022.0,Reid Detmers,LAA,.538,3.91,7.67,8.51,3.21,0.91,3.77,1.21,0.682,9.0,0.231,2022.0,KC,1039.0,4340.0,0.239,1652.0,0.345,1889.0,0.395,508.0,0.106,1104.0,4340.0,0.254,344.0,0.072,489.0,0.102,2022.0,LAA,1252.0,5401.0,0.232,2087.0,0.351,2184.0,0.367,621.0,0.104,1516.0,5401.0,0.281,450.0,0.076,583.0,0.098,2023
329,2023-04-23,DET,Eduardo Rodriguez,BAL,Grayson Rodriguez,1,2,34,7,0.206,0,7,3,13,30,3,0.1,0,1,0,3,True,2022,2022.0,Eduardo Rodriguez,DET,.500,4.85,8.60,7.12,3.36,1.19,4.05,1.33,0.719,10.0,0.247,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,DET,1184.0,5105.0,0.232,1782.0,0.321,2041.0,0.368,533.0,0.096,1323.0,5105.0,0.259,342.0,0.062,507.0,0.091,2022.0,BAL,1309.0,5670.0,0.231,2181.0,0.346,2391.0,0.379,694.0,0.11,1493.0,5670.0,0.263,484.0,0.077,662.0,0.105,2023
330,2023-04-23,MIA,Jesus Luzardo,CLE,Logan Allen,4,7,34,8,0.235,0,2,0,5,37,13,0.351,0,2,0,9,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Logan Allen,BAL,1.000,5.87,14.09,8.22,5.87,0.00,5.87,2.22,0.979,1.0,0.353,2022.0,MIA,1145.0,4979.0,0.23,1803.0,0.328,2044.0,0.372,541.0,0.099,1319.0,4979.0,0.265,408.0,0.074,508.0,0.093,2022.0,CLE,1321.0,5114.0,0.258,1998.0,0.352,2240.0,0.395,654.0,0.115,980.0,5114.0,0.192,415.0,0.073,628.0,0.111,2023
331,2023-04-23,WAS,Patrick Corbin,MIN,Bailey Ober,1,3,28,3,0.107,0,4,0,4,33,9,0.273,0,3,0,9,True,2022,2022.0,Patrick Corbin,WSH,.240,7.02,12.38,7.55,2.89,1.59,6.31,1.70,0.887,14.0,0.321,2022.0,Bailey Ober,MIN,.400,3.54,7.71,8.20,1.77,0.64,3.21,1.05,0.621,3.0,0.227,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2022.0,MIN,1359.0,5501.0,0.247,2198.0,0.358,2399.0,0.39,703.0,0.114,1363.0,5501.0,0.248,523.0,0.085,668.0,0.109,2023
332,2023-04-23,TOR,Kevin Gausman,NYY,Clarke Schmidt,5,1,34,6,0.176,0,3,0,5,33,6,0.182,0,0,0,5,False,2022,2022.0,Kevin Gausman,TOR,.545,3.71,9.69,10.56,1.44,0.77,3.35,1.24,0.7,9.0,0.272,2022.0,Clarke Schmidt,NYY,.500,3.59,7.18,8.74,3.59,0.78,3.12,1.20,0.648,3.0,0.222,2022.0,TOR,1599.0,6138.0,0.261,2586.0,0.381,2597.0,0.383,842.0,0.124,1330.0,6138.0,0.217,541.0,0.08,816.0,0.12,2022.0,NYY,1423.0,5686.0,0.25,2434.0,0.377,2461.0,0.381,841.0,0.13,1362.0,5686.0,0.24,629.0,0.097,792.0,0.123,2023
333,2023-04-23,STL,Jack Flaherty,SEA,Chris Flexen,7,3,37,13,0.351,0,5,0,8,31,6,0.194,1,4,0,6,False,2022,2022.0,Jack Flaherty,STL,.667,4.50,9.00,8.25,5.50,1.00,4.25,1.61,0.804,6.0,0.259,2022.0,Chris Flexen,SEA,.471,3.99,8.63,6.21,3.33,1.11,3.73,1.33,0.723,6.0,0.25,2022.0,STL,1293.0,5085.0,0.254,2174.0,0.38,2120.0,0.37,717.0,0.125,1132.0,5085.0,0.223,517.0,0.09,708.0,0.124,2022.0,SEA,1319.0,5747.0,0.23,2226.0,0.34,2430.0,0.371,741.0,0.113,1478.0,5747.0,0.257,655.0,0.1,699.0,0.107,2023
334,2023-04-23,CWS,Lucas Giolito,TB,Zach Eflin,1,4,30,3,0.1,0,0,0,2,28,5,0.179,1,3,0,4,True,2022,2022.0,Lucas Giolito,CWS,.550,5.12,9.52,9.85,3.40,1.34,4.90,1.44,0.793,18.0,0.272,2022.0,Zach Eflin,PHI,.375,4.52,8.33,7.73,1.78,0.95,4.04,1.12,0.681,4.0,0.241,2022.0,CWS,1485.0,5814.0,0.255,2261.0,0.356,2436.0,0.384,715.0,0.113,1298.0,5814.0,0.223,412.0,0.065,674.0,0.106,2022.0,TB,1383.0,5751.0,0.24,2199.0,0.345,2441.0,0.383,712.0,0.112,1461.0,5751.0,0.254,526.0,0.083,681.0,0.107,2023
335,2023-04-23,OAK,Kyle Muller,TEX,Jacob deGrom,2,5,33,5,0.152,0,0,0,4,31,9,0.29,0,6,0,10,True,2022,2022.0,Kyle Muller,ATL,.500,8.03,9.49,8.76,5.84,1.46,8.03,1.70,0.782,0.0,0.26,2022.0,Jacob deGrom,NYM,.556,3.08,5.60,14.27,1.12,1.26,3.08,0.75,0.525,1.0,0.175,2022.0,OAK,1061.0,5000.0,0.212,1689.0,0.305,1975.0,0.357,524.0,0.095,1327.0,5000.0,0.265,413.0,0.075,503.0,0.091,2022.0,TEX,1335.0,5590.0,0.239,2201.0,0.358,2183.0,0.355,715.0,0.116,1460.0,5590.0,0.261,460.0,0.075,684.0,0.111,2023
336,2023-04-24,KC,Brad Keller,ARI,Tommy Henry,4,5,36,10,0.278,0,5,0,10,28,7,0.25,0,8,0,8,True,2022,2022.0,Brad Keller,KC,.300,5.54,9.86,6.57,3.67,1.10,5.09,1.50,0.771,13.0,0.277,2022.0,Tommy Henry,AZ,.429,5.36,9.00,6.89,4.02,1.91,5.36,1.45,0.823,5.0,0.263,2022.0,KC,1039.0,4340.0,0.239,1652.0,0.345,1889.0,0.395,508.0,0.106,1104.0,4340.0,0.254,344.0,0.072,489.0,0.102,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2023
337,2023-04-24,MIA,Edward Cabrera,ATL,Spencer Strider,0,11,31,2,0.065,0,0,0,4,37,12,0.324,0,6,0,8,True,2022,2022.0,Edward Cabrera,MIA,.600,3.01,5.53,9.42,4.14,1.26,3.01,1.07,0.621,6.0,0.177,2022.0,Spencer Strider,ATL,.688,2.87,5.88,13.81,3.08,0.48,2.67,0.99,0.518,3.0,0.18,2022.0,MIA,1145.0,4979.0,0.23,1803.0,0.328,2044.0,0.372,541.0,0.099,1319.0,4979.0,0.265,408.0,0.074,508.0,0.093,2022.0,ATL,1472.0,5924.0,0.248,2547.0,0.388,2359.0,0.36,818.0,0.125,1628.0,5924.0,0.275,517.0,0.079,787.0,0.12,2023
338,2023-04-24,TEX,Nathan Eovaldi,CIN,Nick Lodolo,6,7,35,10,0.286,0,2,0,4,31,8,0.258,1,6,0,7,True,2022,2022.0,Nathan Eovaldi,BOS,.667,4.53,9.47,8.48,1.65,1.73,3.87,1.23,0.754,10.0,0.264,2022.0,Nick Lodolo,CIN,.364,3.83,7.84,11.41,3.40,1.13,3.66,1.25,0.728,8.0,0.235,2022.0,TEX,1335.0,5590.0,0.239,2201.0,0.358,2183.0,0.355,715.0,0.116,1460.0,5590.0,0.261,460.0,0.075,684.0,0.111,2022.0,CIN,1047.0,4557.0,0.23,1618.0,0.32,1897.0,0.375,504.0,0.1,1212.0,4557.0,0.266,371.0,0.073,487.0,0.096,2023
339,2023-04-24,DET,Matt Boyd,MIL,Colin Rea,4,2,32,8,0.25,0,6,0,7,32,5,0.156,1,1,0,5,False,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,DET,1184.0,5105.0,0.232,1782.0,0.321,2041.0,0.368,533.0,0.096,1323.0,5105.0,0.259,342.0,0.062,507.0,0.091,2022.0,MIL,1275.0,5428.0,0.235,2217.0,0.362,2316.0,0.378,724.0,0.118,1465.0,5428.0,0.27,577.0,0.094,701.0,0.114,2023
340,2023-04-24,STL,Jordan Montgomery,SF,Alex Cobb,0,4,32,6,0.188,0,1,0,6,32,8,0.25,1,2,1,8,True,2022,2022.0,Jordan Montgomery,STL,.600,3.63,8.02,7.97,1.82,1.06,3.48,1.09,0.665,14.0,0.235,2022.0,Alex Cobb,SF,.467,4.33,9.14,9.08,2.59,0.54,3.73,1.30,0.665,13.0,0.262,2022.0,STL,1293.0,5085.0,0.254,2174.0,0.38,2120.0,0.37,717.0,0.125,1132.0,5085.0,0.223,517.0,0.09,708.0,0.124,2022.0,SF,1206.0,5149.0,0.234,2007.0,0.344,2219.0,0.38,678.0,0.116,1390.0,5149.0,0.27,543.0,0.093,639.0,0.109,2023
341,2023-04-24,OAK,Ken Waldichuk,LAA,Jose Suarez,11,10,42,14,0.333,0,6,1,9,40,13,0.325,2,4,0,8,False,2022,2022.0,Ken Waldichuk,OAK,.500,4.93,8.31,8.57,2.60,1.30,4.93,1.21,0.781,4.0,0.244,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,OAK,1061.0,5000.0,0.212,1689.0,0.305,1975.0,0.357,524.0,0.095,1327.0,5000.0,0.265,413.0,0.075,503.0,0.091,2022.0,LAA,1252.0,5401.0,0.232,2087.0,0.351,2184.0,0.367,621.0,0.104,1516.0,5401.0,0.281,450.0,0.076,583.0,0.098,2023
342,2023-04-24,BOS,Chris Sale,BAL,Dean Kremer,4,5,31,7,0.226,0,3,0,3,32,13,0.406,0,1,0,4,True,2022,2022.0,Chris Sale,BOS,.000,4.76,7.94,7.94,1.59,0.00,3.18,1.06,0.584,0.0,0.217,2022.0,Dean Kremer,BAL,.533,3.45,8.83,6.25,2.44,0.79,3.23,1.25,0.708,14.0,0.262,2022.0,BOS,1487.0,5744.0,0.259,2354.0,0.368,2556.0,0.4,781.0,0.122,1460.0,5744.0,0.254,516.0,0.081,721.0,0.113,2022.0,BAL,1309.0,5670.0,0.231,2181.0,0.346,2391.0,0.379,694.0,0.11,1493.0,5670.0,0.263,484.0,0.077,662.0,0.105,2023
343,2023-04-24,COL,Austin Gomber,CLE,Cal Quantrill,6,0,37,10,0.27,0,3,0,7,30,4,0.133,0,3,0,6,False,2022,2022.0,Austin Gomber,COL,.417,5.78,9.89,6.86,2.45,1.44,5.56,1.37,0.808,13.0,0.281,2022.0,Cal Quantrill,CLE,.750,3.77,8.60,6.18,2.27,1.01,3.38,1.21,0.696,16.0,0.254,2022.0,COL,1408.0,5540.0,0.254,2203.0,0.361,2405.0,0.394,698.0,0.114,1330.0,5540.0,0.24,453.0,0.074,669.0,0.11,2022.0,CLE,1321.0,5114.0,0.258,1998.0,0.352,2240.0,0.395,654.0,0.115,980.0,5114.0,0.192,415.0,0.073,628.0,0.111,2023
344,2023-04-24,NYY,Jhony Brito,MIN,Sonny Gray,1,6,32,6,0.188,0,4,0,8,33,10,0.303,0,6,0,9,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,Sonny Gray,MIN,.615,3.31,7.45,8.80,2.71,0.83,3.08,1.13,0.639,9.0,0.224,2022.0,NYY,1423.0,5686.0,0.25,2434.0,0.377,2461.0,0.381,841.0,0.13,1362.0,5686.0,0.24,629.0,0.097,792.0,0.123,2022.0,MIN,1359.0,5501.0,0.247,2198.0,0.358,2399.0,0.39,703.0,0.114,1363.0,5501.0,0.248,523.0,0.085,668.0,0.109,2023
345,2023-04-24,HOU,Jose Urquidy,TB,Taj Bradley,3,8,31,6,0.194,1,1,0,4,37,14,0.378,1,5,0,12,True,2022,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,2022.0,HOU,1506.0,5968.0,0.252,2540.0,0.381,2468.0,0.37,801.0,0.12,1272.0,5968.0,0.213,573.0,0.086,796.0,0.119,2022.0,TB,1383.0,5751.0,0.24,2199.0,0.345,2441.0,0.383,712.0,0.112,1461.0,5751.0,0.254,526.0,0.083,681.0,0.107,2023
